2.00 0.00 76 2021-03-26-12:13:58
                        END
06:74:9c:25:01:7f -85 w | -85-85-85
1a:74:9c:23:fd:b1 -35 w | -35-35-35
06:74:9c:23:fd:20 -74 w | -74-74-74
0a:69:6c:be:95:72 -78 w | -78-78-78
1a:69:6c:eb:03:6e -80 w | -80-80-80
1.00  6.00 122 2021-03-27-18:06:27
d1:45:b5:b8:74:ba -64 b | -64-65-68-65-65-66-65-62
12:3b:6a:1a:93:a7 -91 b | -91-92-93-90-96
c7:b3:82:c6:c6:05 -90 b | -90-84-82-85-85
12:3b:6a:1a:92:c0 -83 b | -83-81-83-83-89
c0:16:7b:b9:9d:2e -76 b | -76-80-74-80-77-79-78-78-80-75-75-77
1a:69:6c:eb:0b:9b -74 w | -74-74
1a:69:6c:bc:f9:76 -71 w | -71-71
0a:69:6c:ea:fa:19 -81 w | -81
06:69:6c:eb:03:6d -63 w | -63-63-65
06:69:6c:c3:d6:95 -72 w | -72-72
06:74:9c:23:fd:f8 -75 w | -75
0a:69:6c:eb:03:6e -73 w | -73-73
06:74:9c:23:fd:f9 -79 w | -79
06:69:6c:c3:d6:94 -62 w | -62-62-60
0a:74:9c:30:bf:3f -83 w | -83-83
0a:69:6c:eb:03:6d -63 w | -63-63
1a:74:9c:24:f6:6f -75 w | -75
06:69:6c:ea:fe:63 -67 w | -67-67
06:74:9c:25:1d:2c -79 w | -79
1a:69:6c:eb:0b:2f -73 w | -73-73
3c:cd:5d:8f:45:f8 -80 w | -80-80
0a:69:6c:bc:f6:e2 -75 w | -75-75
0a:74:9c:25:01:7f -76 w | -76-76
06:69:6c:eb:05:1e -76 w | -76-76
1a:74:9c:25:1d:2c -79 w | -79-79
0a:74:9c:23:fb:35 -80 w | -80
0a:69:6c:c3:d6:94 -62 w | -62-62-60
1a:69:6c:eb:05:7d -80 w | -80
06:74:9c:25:03:bf -79 w | -79-79
06:74:9c:25:03:be -80 w | -80-80-83
2.00  6.00 45 2021-03-27-18:08:23
d1:45:b5:b8:74:ba -73 b | -73-73-73-73-74-75-82-82-88-81-76-77-76
12:3b:6a:1a:93:a7 -84 b | -84-83-84-85-82-86-88
12:3b:6a:1a:92:c0 -86 b | -86-83-81-82-83-83-76-76
c7:b3:82:c6:c6:05 -80 b | -80-81-79-82-86-84-85
c0:16:7b:b9:9d:2e -71 b | -71-71-72-72-70-69-68-69-63-62-63-63-63
0e:96:e6:77:d9:a4 -75 w | -75-75
1a:69:6c:eb:0b:9c -79 w | -79-79
1a:69:6c:bc:f9:76 -73 w | -73-73
1a:74:9c:23:fd:20 -74 w | -74-74
06:74:9c:30:bf:3f -81 w | -81-81
0a:74:9c:30:bf:3f -81 w | -81-81
0a:69:6c:ea:fe:64 -72 w | -72-72
06:74:9c:23:fd:ec -69 w | -69-69
0a:74:9c:25:01:7f -82 w | -82-82
06:69:6c:eb:05:1e -85 w | -85-85
1a:69:6c:be:95:72 -84 w | -84-84
06:74:9c:24:f6:0f -82 w | -82-82
1a:74:9c:23:fd:b0 -35 w | -35-35
06:74:9c:25:01:7f -83 w | -83-83
0a:69:6c:eb:09:f7 -86 w | -86-86
1a:69:6c:eb:03:6d -69 w | -69-69
06:69:6c:c3:d9:25 -81 w | -81-81
10:bd:18:08:3e:18 -61 w | -61-61
bc:f6:85:49:58:80 -74 w | -74-74
0a:69:6c:c3:d9:24 -69 w | -69-69
06:69:6c:bc:f6:f9 -79 w | -79-79
1a:69:6c:c3:d9:24 -69 w | -69-69
0a:74:9c:23:fd:b0 -35 w | -35-35
0a:74:9c:23:fd:b1 -29 w | -29-29
06:69:6c:eb:01:8e -78 w | -78-78
3.00  6.00 83 2021-03-27-18:08:34
d1:45:b5:b8:74:ba -67 b | -67-66-67-66-66-66-66-66-66-66-66-66-66
12:3b:6a:1a:93:a7 -84 b | -84-88-90-88-89-87-85
12:3b:6a:1a:92:c0 -82 b | -82-83-83-85-86-85-87-87
c7:b3:82:c6:c6:05 -79 b | -79-83-84-85-82-83-84-83-83-83-82
c0:16:7b:b9:9d:2e -68 b | -68-68-70-71-72-71-71-73-73-73
1a:74:9c:25:01:f0 -81 w | -81
1a:69:6c:eb:07:0a -84 w | -84-84
06:69:6c:eb:03:6d -67 w | -67-68-68
06:74:9c:23:fd:f8 -76 w | -76-76
06:69:6c:c3:d6:94 -65 w | -65-66-66
1a:69:6c:eb:0a:ed -81 w | -81-81
0a:74:9c:23:fd:f8 -81 w | -81-76-76
1a:74:9c:24:f6:6f -84 w | -84-84
3c:cd:5d:8f:45:f8 -76 w | -76-75-75
0a:69:6c:bc:f6:e2 -81 w | -81-81
06:69:6c:eb:05:1d -76 w | -76
0a:69:6c:c3:d6:94 -65 w | -65-65
06:74:9c:25:03:be -81 w | -81-81
1a:69:6c:eb:09:f7 -81 w | -81-81
1a:69:6c:be:95:71 -76 w | -76
06:74:9c:24:f6:0e -80 w | -80-76-76
1a:74:9c:23:fd:b0 -39 w | -39-36-36
0a:69:6c:eb:0b:2f -76 w | -76
1a:69:6c:eb:03:6d -67 w | -67-68-68
06:69:6c:bc:f8:fa -82 w | -82-81-81
06:69:6c:c3:d9:24 -59 w | -59-64-64
0a:69:6c:bc:f8:fa -83 w | -83-81-81
06:69:6c:bc:f6:e2 -82 w | -82-82
d8:24:bd:76:98:3f -46 w | -46-52-52
0a:69:6c:eb:07:0a -84 w | -84-87-87
4.00  6.00 65 2021-03-27-18:08:45
d1:45:b5:b8:74:ba -73 b | -73-76-75-78-78-76-76-77-78-68-67-67-67
12:3b:6a:1a:93:a7 -88 b | -88-88-87-88-88-88-87-87
c7:b3:82:c6:c6:05 -87 b | -87-86-85-84-83-84-83-82-83-80-80-81
12:3b:6a:1a:92:c0 -80 b | -80-80-80-81-80-80-80
c0:16:7b:b9:9d:2e -80 b | -80-81-80-82-83-85-84-83-81-64-64-64-64
1a:69:6c:eb:07:0a -84 w | -84-84-84
06:69:6c:eb:03:6d -68 w | -68-68-68
06:74:9c:23:fd:f8 -76 w | -76-76-76
06:69:6c:c3:d6:94 -66 w | -66-66-66
1a:69:6c:eb:0a:ed -81 w | -81-81-81
0a:74:9c:23:fd:f8 -76 w | -76-76-76
1a:74:9c:24:f6:6f -84 w | -84-84-84
3c:cd:5d:8f:45:f8 -75 w | -75-75-75
0a:69:6c:bc:f6:e2 -81 w | -81-81-81
0a:69:6c:c3:d6:94 -65 w | -65-65-65
06:74:9c:25:03:be -81 w | -81-81-81
1a:69:6c:eb:09:f7 -81 w | -81-81-81
06:74:9c:24:f6:0e -76 w | -76-76-76
1a:74:9c:23:fd:b0 -36 w | -36-36-36
1a:69:6c:eb:03:6d -68 w | -68-68-68
06:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:c3:d9:24 -64 w | -64-64-64
0a:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:bc:f6:e2 -82 w | -82-82-82
d8:24:bd:76:98:3f -52 w | -52-52-52
0a:69:6c:eb:07:0a -87 w | -87-87-87
10:bd:18:08:3e:18 -58 w | -58-58-58
d0:76:e7:52:4d:56 -80 w | -80-80-80
0a:74:9c:24:fb:7f -81 w | -81-81-81
1a:69:6c:c3:d9:25 -71 w | -71-71-71
4.00  7.00 65 2021-03-27-18:08:59
d1:45:b5:b8:74:ba -75 b | -75-80-80-77-79-80-79-80-70-70-70-69
12:3b:6a:1a:93:a7 -92 b | -92-100-100-98-94-95
c7:b3:82:c6:c6:05 -88 b | -88-84-82-82-81-80-80-80-75-76-76-76
12:3b:6a:1a:92:c0 -83 b | -83-81-80-80-80-80-84
c0:16:7b:b9:9d:2e -73 b | -73-74-73-72-72-73-72-72-72-72-70-70-70-70-70
1a:69:6c:eb:07:0a -84 w | -84-84-84
06:69:6c:eb:03:6d -68 w | -68-68-68
06:74:9c:23:fd:f8 -76 w | -76-76-76
06:69:6c:c3:d6:94 -66 w | -66-66-66
1a:69:6c:eb:0a:ed -81 w | -81-81-81
0a:74:9c:23:fd:f8 -76 w | -76-76-76
1a:74:9c:24:f6:6f -84 w | -84-84-84
3c:cd:5d:8f:45:f8 -75 w | -75-75-75
0a:69:6c:bc:f6:e2 -81 w | -81-81-81
0a:69:6c:c3:d6:94 -65 w | -65-65-65
06:74:9c:25:03:be -81 w | -81-81-81
1a:69:6c:eb:09:f7 -81 w | -81-81-81
06:74:9c:24:f6:0e -76 w | -76-76-76
1a:74:9c:23:fd:b0 -36 w | -36-36-36
1a:69:6c:eb:03:6d -68 w | -68-68-68
06:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:c3:d9:24 -64 w | -64-64-64
0a:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:bc:f6:e2 -82 w | -82-82-82
d8:24:bd:76:98:3f -52 w | -52-52-52
0a:69:6c:eb:07:0a -87 w | -87-87-87
10:bd:18:08:3e:18 -58 w | -58-58-58
d0:76:e7:52:4d:56 -80 w | -80-80-80
0a:74:9c:24:fb:7f -81 w | -81-81-81
1a:69:6c:c3:d9:25 -71 w | -71-71-71
3.00  7.00 65 2021-03-27-18:09:14
d1:45:b5:b8:74:ba -68 b | -68-69-72-74-79-83-80-76-84-82-76
12:3b:6a:1a:93:a7 -88 b | -88-88-88-86-88-94-95
c7:b3:82:c6:c6:05 -84 b | -84-86-85-85-85-84-88-87-87-87
12:3b:6a:1a:92:c0 -91 b | -91-91-88-91-85
c0:16:7b:b9:9d:2e -73 b | -73-74-74-75-75-74-74-76-75-76
1a:69:6c:eb:07:0a -84 w | -84-84-84
06:69:6c:eb:03:6d -68 w | -68-68-68
06:74:9c:23:fd:f8 -76 w | -76-76-76
06:69:6c:c3:d6:94 -66 w | -66-66-66
1a:69:6c:eb:0a:ed -81 w | -81-81-81
0a:74:9c:23:fd:f8 -76 w | -76-76-76
1a:74:9c:24:f6:6f -84 w | -84-84-84
3c:cd:5d:8f:45:f8 -75 w | -75-75-75
0a:69:6c:bc:f6:e2 -81 w | -81-81-81
0a:69:6c:c3:d6:94 -65 w | -65-65-65
06:74:9c:25:03:be -81 w | -81-81-81
1a:69:6c:eb:09:f7 -81 w | -81-81-81
06:74:9c:24:f6:0e -76 w | -76-76-76
1a:74:9c:23:fd:b0 -36 w | -36-36-36
1a:69:6c:eb:03:6d -68 w | -68-68-68
06:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:c3:d9:24 -64 w | -64-64-64
0a:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:bc:f6:e2 -82 w | -82-82-82
d8:24:bd:76:98:3f -52 w | -52-52-52
0a:69:6c:eb:07:0a -87 w | -87-87-87
10:bd:18:08:3e:18 -58 w | -58-58-58
d0:76:e7:52:4d:56 -80 w | -80-80-80
0a:74:9c:24:fb:7f -81 w | -81-81-81
1a:69:6c:c3:d9:25 -71 w | -71-71-71
2.00  7.00 65 2021-03-27-18:09:24
d1:45:b5:b8:74:ba -69 b | -69-69-70-69-69-69-67-69-75-73-75-80
12:3b:6a:1a:93:a7 -87 b | -87-86-89-89-89-89
12:3b:6a:1a:92:c0 -85 b | -85-86-86-87-88
c7:b3:82:c6:c6:05 -84 b | -84-83-84-84-84-79-80-80
c0:16:7b:b9:9d:2e -80 b | -80-80-82-80-80-78-77-78-77-76-77-80-77-73
1a:69:6c:eb:07:0a -84 w | -84-84-84
06:69:6c:eb:03:6d -68 w | -68-68-68
06:74:9c:23:fd:f8 -76 w | -76-76-76
06:69:6c:c3:d6:94 -66 w | -66-66-66
1a:69:6c:eb:0a:ed -81 w | -81-81-81
0a:74:9c:23:fd:f8 -76 w | -76-76-76
1a:74:9c:24:f6:6f -84 w | -84-84-84
3c:cd:5d:8f:45:f8 -75 w | -75-75-75
0a:69:6c:bc:f6:e2 -81 w | -81-81-81
0a:69:6c:c3:d6:94 -65 w | -65-65-65
06:74:9c:25:03:be -81 w | -81-81-81
1a:69:6c:eb:09:f7 -81 w | -81-81-81
06:74:9c:24:f6:0e -76 w | -76-76-76
1a:74:9c:23:fd:b0 -36 w | -36-36-36
1a:69:6c:eb:03:6d -68 w | -68-68-68
06:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:c3:d9:24 -64 w | -64-64-64
0a:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:bc:f6:e2 -82 w | -82-82-82
d8:24:bd:76:98:3f -52 w | -52-52-52
0a:69:6c:eb:07:0a -87 w | -87-87-87
10:bd:18:08:3e:18 -58 w | -58-58-58
d0:76:e7:52:4d:56 -80 w | -80-80-80
0a:74:9c:24:fb:7f -81 w | -81-81-81
1a:69:6c:c3:d9:25 -71 w | -71-71-71
1.00  7.00 65 2021-03-27-18:09:34
d1:45:b5:b8:74:ba -66 b | -66-65-67-66-66-67-67-67-66-66-66-66-66
12:3b:6a:1a:93:a7 -95 b | -95-94-94-96-93-92-91
c7:b3:82:c6:c6:05 -80 b | -80-81-80-80-80-80-81-80-79-80-80-81-80-80
12:3b:6a:1a:92:c0 -89 b | -89-85-87-88-87-96-96
c0:16:7b:b9:9d:2e -77 b | -77-76-76-74-76-75-75-77-76-79-79-79-80
1a:69:6c:eb:07:0a -84 w | -84-84-84
06:69:6c:eb:03:6d -68 w | -68-68-68
06:74:9c:23:fd:f8 -76 w | -76-76-76
06:69:6c:c3:d6:94 -66 w | -66-66-66
1a:69:6c:eb:0a:ed -81 w | -81-81-81
0a:74:9c:23:fd:f8 -76 w | -76-76-76
1a:74:9c:24:f6:6f -84 w | -84-84-84
3c:cd:5d:8f:45:f8 -75 w | -75-75-75
0a:69:6c:bc:f6:e2 -81 w | -81-81-81
0a:69:6c:c3:d6:94 -65 w | -65-65-65
06:74:9c:25:03:be -81 w | -81-81-81
1a:69:6c:eb:09:f7 -81 w | -81-81-81
06:74:9c:24:f6:0e -76 w | -76-76-76
1a:74:9c:23:fd:b0 -36 w | -36-36-36
1a:69:6c:eb:03:6d -68 w | -68-68-68
06:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:c3:d9:24 -64 w | -64-64-64
0a:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:bc:f6:e2 -82 w | -82-82-82
d8:24:bd:76:98:3f -52 w | -52-52-52
0a:69:6c:eb:07:0a -87 w | -87-87-87
10:bd:18:08:3e:18 -58 w | -58-58-58
d0:76:e7:52:4d:56 -80 w | -80-80-80
0a:74:9c:24:fb:7f -81 w | -81-81-81
1a:69:6c:c3:d9:25 -71 w | -71-71-71
0.00  7.00 65 2021-03-27-18:09:45
d1:45:b5:b8:74:ba -68 b | -68-72-71-71-71-73-73-73-67-68-74-74
12:3b:6a:1a:93:a7 -89 b | -89-92-91-91-91-90
c7:b3:82:c6:c6:05 -82 b | -82-85-84-84-83-83-83-82-77-78-77-80-80
12:3b:6a:1a:92:c0 -83 b | -83-83-84-82-82
c0:16:7b:b9:9d:2e -71 b | -71-70-72-73-73-75-75-75-77-77
1a:69:6c:eb:07:0a -84 w | -84-84-84
06:69:6c:eb:03:6d -68 w | -68-68-68
06:74:9c:23:fd:f8 -76 w | -76-76-76
06:69:6c:c3:d6:94 -66 w | -66-66-66
1a:69:6c:eb:0a:ed -81 w | -81-81-81
0a:74:9c:23:fd:f8 -76 w | -76-76-76
1a:74:9c:24:f6:6f -84 w | -84-84-84
3c:cd:5d:8f:45:f8 -75 w | -75-75-75
0a:69:6c:bc:f6:e2 -81 w | -81-81-81
0a:69:6c:c3:d6:94 -65 w | -65-65-65
06:74:9c:25:03:be -81 w | -81-81-81
1a:69:6c:eb:09:f7 -81 w | -81-81-81
06:74:9c:24:f6:0e -76 w | -76-76-76
1a:74:9c:23:fd:b0 -36 w | -36-36-36
1a:69:6c:eb:03:6d -68 w | -68-68-68
06:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:c3:d9:24 -64 w | -64-64-64
0a:69:6c:bc:f8:fa -81 w | -81-81-81
06:69:6c:bc:f6:e2 -82 w | -82-82-82
d8:24:bd:76:98:3f -52 w | -52-52-52
0a:69:6c:eb:07:0a -87 w | -87-87-87
10:bd:18:08:3e:18 -58 w | -58-58-58
d0:76:e7:52:4d:56 -80 w | -80-80-80
0a:74:9c:24:fb:7f -81 w | -81-81-81
1a:69:6c:c3:d9:25 -71 w | -71-71-71
4.00  8.00 72 2021-03-27-18:11:26
d1:45:b5:b8:74:ba -65 b | -65-65-65-65-66-66-65-65-66-66-66-66-66
12:3b:6a:1a:93:a7 -92 b | -92-96-93-94-95-86-88-89
c7:b3:82:c6:c6:05 -82 b | -82-83-84-85-86-85-84-84-84-84-85-85
12:3b:6a:1a:92:c0 -82 b | -82-82-82-83-84-83-88-88-90
c0:16:7b:b9:9d:2e -70 b | -70-70-70-70-69-70-71-72-72-66-66-66-66-66
1a:69:6c:eb:0b:9c -81 w | -81-81-81
1a:74:9c:23:fd:20 -77 w | -77-77-77
06:74:9c:30:bf:3f -81 w | -81-81-81
06:74:9c:30:bf:3e -80 w | -80-80-80
0a:74:9c:23:fd:ed -79 w | -79-79-79
0a:74:9c:30:bf:3f -85 w | -85-85-85
0a:74:9c:30:bf:3e -80 w | -80-80-80
0a:74:9c:23:fd:f8 -75 w | -75-75-75
0a:69:6c:eb:03:6d -61 w | -61-61-61
1a:69:6c:eb:0b:2f -76 w | -76-76-76
06:69:6c:ea:fe:64 -79 w | -79-79-79
3c:cd:5d:8f:45:f8 -80 w | -80-80-80
0a:74:9c:25:01:7f -82 w | -82-82-82
06:69:6c:c1:2c:f5 -85 w | -85-85-85
1a:69:6c:be:95:72 -77 w | -77-77-77
1a:69:6c:eb:0b:30 -80 w | -80-80-80
1a:69:6c:be:95:71 -73 w | -73-73-73
1a:74:9c:23:fd:b0 -43 w | -43-43-43
06:74:9c:25:01:7f -81 w | -81-81-81
1a:74:9c:23:fd:b1 -35 w | -35-35-35
1a:69:6c:eb:03:6e -76 w | -76-76-76
06:69:6c:bc:f8:fa -74 w | -74-74-74
06:69:6c:c3:d9:24 -63 w | -63-63-63
0a:69:6c:bc:f8:fa -75 w | -75-75-75
d8:24:bd:76:98:3f -56 w | -56-56-56
3.00  8.00 72 2021-03-27-18:11:38
d1:45:b5:b8:74:ba -66 b | -66-66-66-65-65-65-65-65-63-63-63
12:3b:6a:1a:93:a7 -89 b | -89-86-91-89-88-84-84
c7:b3:82:c6:c6:05 -88 b | -88-92-93-96-80-80-80
12:3b:6a:1a:92:c0 -83 b | -83-82-80-80-91-91-93
c0:16:7b:b9:9d:2e -70 b | -70-70-70-71-71-70-70-69-72-72-72-72
1a:69:6c:eb:0b:9c -81 w | -81-81-81
1a:74:9c:23:fd:20 -77 w | -77-77-77
06:74:9c:30:bf:3f -81 w | -81-81-81
06:74:9c:30:bf:3e -80 w | -80-80-80
0a:74:9c:23:fd:ed -79 w | -79-79-79
0a:74:9c:30:bf:3f -85 w | -85-85-85
0a:74:9c:30:bf:3e -80 w | -80-80-80
0a:74:9c:23:fd:f8 -75 w | -75-75-75
0a:69:6c:eb:03:6d -61 w | -61-61-61
1a:69:6c:eb:0b:2f -76 w | -76-76-76
06:69:6c:ea:fe:64 -79 w | -79-79-79
3c:cd:5d:8f:45:f8 -80 w | -80-80-80
0a:74:9c:25:01:7f -82 w | -82-82-82
06:69:6c:c1:2c:f5 -85 w | -85-85-85
1a:69:6c:be:95:72 -77 w | -77-77-77
1a:69:6c:eb:0b:30 -80 w | -80-80-80
1a:69:6c:be:95:71 -73 w | -73-73-73
1a:74:9c:23:fd:b0 -43 w | -43-43-43
06:74:9c:25:01:7f -81 w | -81-81-81
1a:74:9c:23:fd:b1 -35 w | -35-35-35
1a:69:6c:eb:03:6e -76 w | -76-76-76
06:69:6c:bc:f8:fa -74 w | -74-74-74
06:69:6c:c3:d9:24 -63 w | -63-63-63
0a:69:6c:bc:f8:fa -75 w | -75-75-75
d8:24:bd:76:98:3f -56 w | -56-56-56
2.00  8.00 72 2021-03-27-18:11:49
d1:45:b5:b8:74:ba -64 b | -64-64-64-64-64-64-64-64-64-65-67-66-64-65
12:3b:6a:1a:93:a7 -78 b | -78-77-78-77-77-83-84
12:3b:6a:1a:92:c0 -71 b | -71-71-71-71-71-71-76-76
c7:b3:82:c6:c6:05 -101 b | -101-92-92-83-81
c0:16:7b:b9:9d:2e -71 b | -71-70-71-72-72-72-71-76-75-74
1a:69:6c:eb:0b:9c -81 w | -81-81-81
1a:74:9c:23:fd:20 -77 w | -77-77-77
06:74:9c:30:bf:3f -81 w | -81-81-81
06:74:9c:30:bf:3e -80 w | -80-80-80
0a:74:9c:23:fd:ed -79 w | -79-79-79
0a:74:9c:30:bf:3f -85 w | -85-85-85
0a:74:9c:30:bf:3e -80 w | -80-80-80
0a:74:9c:23:fd:f8 -75 w | -75-75-75
0a:69:6c:eb:03:6d -61 w | -61-61-61
1a:69:6c:eb:0b:2f -76 w | -76-76-76
06:69:6c:ea:fe:64 -79 w | -79-79-79
3c:cd:5d:8f:45:f8 -80 w | -80-80-80
0a:74:9c:25:01:7f -82 w | -82-82-82
06:69:6c:c1:2c:f5 -85 w | -85-85-85
1a:69:6c:be:95:72 -77 w | -77-77-77
1a:69:6c:eb:0b:30 -80 w | -80-80-80
1a:69:6c:be:95:71 -73 w | -73-73-73
1a:74:9c:23:fd:b0 -43 w | -43-43-43
06:74:9c:25:01:7f -81 w | -81-81-81
1a:74:9c:23:fd:b1 -35 w | -35-35-35
1a:69:6c:eb:03:6e -76 w | -76-76-76
06:69:6c:bc:f8:fa -74 w | -74-74-74
06:69:6c:c3:d9:24 -63 w | -63-63-63
0a:69:6c:bc:f8:fa -75 w | -75-75-75
d8:24:bd:76:98:3f -56 w | -56-56-56
1.00  8.00 72 2021-03-27-18:12:26
d1:45:b5:b8:74:ba -72 b | -72-71-67-71-73-74-74-73-72-74-92-85-84-82-86
12:3b:6a:1a:93:a7 -97 b | -97-92-93-93-93-98-97-96
12:3b:6a:1a:92:c0 -86 b | -86-89-88-87-88-86-87-85
c7:b3:82:c6:c6:05 -80 b | -80-79-78-79-80-79-88-86-84
c0:16:7b:b9:9d:2e -82 b | -82-72-74-75-74-73-72-73-69-69-69-69-69
1a:69:6c:eb:0b:9c -81 w | -81-81-81
1a:74:9c:23:fd:20 -77 w | -77-77-77
06:74:9c:30:bf:3f -81 w | -81-81-81
06:74:9c:30:bf:3e -80 w | -80-80-80
0a:74:9c:23:fd:ed -79 w | -79-79-79
0a:74:9c:30:bf:3f -85 w | -85-85-85
0a:74:9c:30:bf:3e -80 w | -80-80-80
0a:74:9c:23:fd:f8 -75 w | -75-75-75
0a:69:6c:eb:03:6d -61 w | -61-61-61
1a:69:6c:eb:0b:2f -76 w | -76-76-76
06:69:6c:ea:fe:64 -79 w | -79-79-79
3c:cd:5d:8f:45:f8 -80 w | -80-80-80
0a:74:9c:25:01:7f -82 w | -82-82-82
06:69:6c:c1:2c:f5 -85 w | -85-85-85
1a:69:6c:be:95:72 -77 w | -77-77-77
1a:69:6c:eb:0b:30 -80 w | -80-80-80
1a:69:6c:be:95:71 -73 w | -73-73-73
1a:74:9c:23:fd:b0 -43 w | -43-43-43
06:74:9c:25:01:7f -81 w | -81-81-81
1a:74:9c:23:fd:b1 -35 w | -35-35-35
1a:69:6c:eb:03:6e -76 w | -76-76-76
06:69:6c:bc:f8:fa -74 w | -74-74-74
06:69:6c:c3:d9:24 -63 w | -63-63-63
0a:69:6c:bc:f8:fa -75 w | -75-75-75
d8:24:bd:76:98:3f -56 w | -56-56-56
2.00  9.00 84 2021-03-27-18:17:41
d1:45:b5:b8:74:ba -61 b | -61-61-61-60-60-60-60-60-63-63-63-63-62
12:3b:6a:1a:93:a7 -82 b | -82-82-83-84-84-79-78-78
c7:b3:82:c6:c6:05 -87 b | -87-86-85-85-83-83-83-82-82-83-83-83-83
12:3b:6a:1a:92:c0 -80 b | -80-78-76-75-76-77-77
c0:16:7b:b9:9d:2e -86 b | -86-97-93-88-82-80-79-80-78-80-81-80-82-84
1a:69:6c:eb:0b:9c -79 w | -79-79-79
1a:69:6c:bc:f9:76 -72 w | -72-72-72
06:69:6c:c3:d6:95 -73 w | -73-73-73
06:74:9c:23:fd:f8 -73 w | -73-73-73
0a:74:9c:23:fd:ec -69 w | -69-69-69
0a:69:6c:eb:03:6e -72 w | -72-72-72
06:69:6c:ea:fa:19 -76 w | -76-76-76
0a:74:9c:23:fd:f8 -73 w | -73-73-73
0a:69:6c:eb:03:6d -56 w | -56-56-56
1a:69:6c:eb:0b:2f -69 w | -69-69-69
3c:cd:5d:8f:45:f8 -76 w | -76-76-76
0a:69:6c:bc:f6:e2 -70 w | -70-70-70
0a:74:9c:25:01:7f -79 w | -79-79-79
06:74:9c:23:fb:35 -86 w | -86-86-86
06:74:9c:25:03:bf -83 w | -83-83-83
1a:69:6c:eb:09:f7 -78 w | -78-78-78
0a:69:6c:eb:05:1d -74 w | -74-74-74
0a:69:6c:c1:2c:f4 -79 w | -79-79-79
06:69:6c:bc:f8:f9 -65 w | -65-65-65
06:74:9c:24:f6:0e -72 w | -72-72-72
0a:74:9c:24:f6:0e -72 w | -72-72-72
0a:69:6c:bc:f8:f9 -66 w | -66-66-66
1a:69:6c:ea:f9:53 -80 w | -80-80-80
1a:74:9c:23:fd:b0 -40 w | -40-40-40
06:74:9c:25:01:7f -79 w | -79-79-79
3.00  9.00 115 2021-03-27-18:18:03
d1:45:b5:b8:74:ba -67 b | -67-68-70-71-70-67-67-68-64-64-65-65
12:3b:6a:1a:93:a7 -88 b | -88-91-90-91
c7:b3:82:c6:c6:05 -91 b | -91-99-94-83-83-83-83
12:3b:6a:1a:92:c0 -77 b | -77-83-84-79-76-80-80-80
c0:16:7b:b9:9d:2e -76 b | -76-70-70-70-70-69-70-71-71-71-71
1a:69:6c:eb:0b:9c -81 w | -81-81-84
06:74:9c:30:bf:3f -84 w | -84-84-84
0a:69:6c:ea:fa:19 -84 w | -84
06:69:6c:eb:03:6d -64 w | -64-64-67
06:69:6c:c3:d6:95 -68 w | -68-68
06:74:9c:23:fd:f8 -76 w | -76
0a:74:9c:23:fd:ec -77 w | -77-77
0a:69:6c:eb:03:6e -80 w | -80-80-77
06:69:6c:ea:fa:19 -84 w | -84-84
0a:74:9c:23:fd:ed -86 w | -86
0a:74:9c:30:bf:3f -86 w | -86
0a:74:9c:25:03:be -82 w | -82
0a:69:6c:eb:03:6d -64 w | -64-64-67
0a:69:6c:ea:fe:63 -74 w | -74-74
06:74:9c:23:fd:ec -77 w | -77-77
06:69:6c:ea:fe:63 -73 w | -73-73-73
06:74:9c:25:1d:2c -85 w | -85-85-87
1a:69:6c:eb:0b:2f -78 w | -78-78-79
3c:cd:5d:8f:45:f8 -85 w | -85
0a:74:9c:25:03:bf -77 w | -77-77-79
0a:69:6c:bc:f6:e1 -75 w | -75
0a:69:6c:bc:f6:e2 -77 w | -77-77
06:69:6c:eb:05:1e -76 w | -76
0a:74:9c:25:01:7f -84 w | -84
0a:74:9c:25:01:7e -79 w | -79
4.00  9.00 77 2021-03-27-18:18:18
d1:45:b5:b8:74:ba -69 b | -69-69-72-73-73-73-71-69-70-69-75-76-78-79-78
12:3b:6a:1a:93:a7 -90 b | -90-91-93-91-92-91-90-91-91
c7:b3:82:c6:c6:05 -85 b | -85-84-83-83-83-84-83-82-83-83-84-85-87-87
12:3b:6a:1a:92:c0 -88 b | -88-83-81-80-81-81-80-80-80
c0:16:7b:b9:9d:2e -73 b | -73-70-70-68-69-70-71-71-70-70-74-76-77-74
1a:69:6c:eb:0b:9c -84 w | -84-84-84
06:74:9c:30:bf:3f -84 w | -84-84-84
0a:69:6c:ea:fa:19 -84 w | -84-84-84
06:69:6c:eb:03:6d -67 w | -67-67-67
06:74:9c:23:fd:f8 -76 w | -76-76-76
0a:69:6c:eb:03:6e -77 w | -77-77-77
